Rucsac: Solutie Random n-50 k-10000

Solutii:
V	G	Solutie
703	136	00011111010001000001101001101011110011001011100111

708	156	00000100101011011100101011101011111101010100111001

623	107	10010110110000000010101110001101010010001110110001

953	171	11001110100000001110111110101011011110111111001111

582	106	10011101100010010100100000100110011000110000110101

680	172	01011111001011001101000110101001110011011100101011

795	162	10110011111111101111101101100011011010000100000001

823	140	00011100100100101110000111111010111011010111101010

679	124	10001100110111111000100111010010000010101010111001

739	160	01001001000011111110111011111011110100000000111101

455	107	00100001101010011101011110001110010000010000000000

718	160	01111011110100110001011100011011010100011101011100

713	148	01001001111101100010101011000110010110101101100111

775	114	11001011010000101110100111101011011000000010110110

655	130	10000001111001011100101011010101001110101011001101

566	130	11011110110100101000010001110001100010000100100001

660	129	11100000000100100111111111000110101111101010100001

608	123	10001010111000001111110100110101000110000100101000

753	136	10000111001000001111111011101100110001011111110110

648	124	11011110101100101000010000011100000011001111011110

645	133	10000010001101111101101000101001001111011000111010

567	117	00001100011001010001110111001000000111111010110100

614	126	10100010000011001110111000111011100001011100111001

662	127	01000001010101101110000110100011010000111101101111

619	113	10000000101001000111001010110110110101111011111000

685	157	10100011111001110001111011110101010010110001010011

664	147	11110101001011010000111000010111011011110000001111

589	124	00011001010100010100111100010011000010011101011101

686	128	10011011110100000000101110011100011100111110010001

686	121	11110100011110010010111100101100000001100010011111

800	165	01111001010011011010111100011001001111011111001111

755	161	10101100100111101101110111011010100000111111110011

526	106	00000011011100100110000010100001011011000001110001

761	136	10000101010111001011000111110011010011100100100110

735	137	00011110011101100011110100111011001101001001110100

711	138	11000010011101011000110111101101000001001111101101

613	99	11011001011001100010000111010110101001001010001101

625	127	00010101001000110011011010000111000111000111011011

668	138	01000101001101101111100011000010010111011111001110

660	156	00101111100111011000110101001101110000010110100010

719	150	00111010111001100110111110110001001101101110001000

522	103	00011000101101100100000111110010011000111000000000

855	174	10010011001110111101101011101011111011100101010011

601	111	00000101110111001110001000100010011001000010100011

822	161	11111101101010001010111110001110111101100111101000

707	152	01110101111111011111100100100011001001110011001010

585	116	00110000010000110101111100010111011101010000110001

675	127	11010100000110111111000111100101001100110001100001

701	145	11001011010101011100010101011001011000101011100011

682	131	00010111000000110010010111100101111101010110110000

454	95	00111100010100000001001000100001110100100001101000

692	175	01101111111111000101010101111101000001110101101100

669	137	01000001010111010010100111001011011110101101001100

739	167	11011111101110101100100010110101110000111100001111

578	117	01000110011001000101011101000010101000000010111111

623	121	00100000011011011101101100111110101001001100001100

558	127	11000101001011010110011000100111000001000101001011

484	120	01101010010111001000110010010001010100000000011001

488	94	00010000100100010101001001011111000100010010001101

973	206	01011110110111011111010110101111101111101100111101

651	139	01010111010011101111111100000001001110001011001100

675	148	10001010100111100111001010110001110101110101000000

679	147	00100011111010011011000000110011110110010101110010

628	123	10001101000011101010110011111001000111110000010100

557	120	11001101110110001101001000011010100011001001001100

536	98	10100100011011001101010100000100010001000001111110

627	122	01100011011110111011100110001110011000011001100000

406	98	01000010010000000001011000011001010111011001110000

772	157	10111011111011001000001100110011100111111010110001

661	145	11000111000011011111110010010110101111011000001100

710	175	00100010111111010011111110100001100110011101001011

678	143	11100000000110110101100000011111001111110101100111

605	113	10011101000101000010110101100100000111000000010111

724	150	00100101011010010001010110110010101111010110111110

757	135	11100100010011011001001111101110011111001001000010

430	102	01000111000010110000010011101100001001011000010001

387	87	11110001100000000110001000111100000100011000010001

657	119	10101100110100100101101110110010100000101011011010

744	121	00000110000101111010001101100111101010111010000101

731	145	11011101111000010111101011101110100011010000111101

739	149	01100001010111010011010100110111011000010110110111

713	154	11001011100100010100011100000110111110110110101000

717	139	11111100011111001001001001000010110001110111101011

610	116	10011101100000101101110010100110111100000000010100

608	103	10110100110010000110100100110101011000111100010100

677	149	11001110100111100000111110000100101011000010101011

706	151	11110001001100000100111101101110111111011000110011

857	167	10101111100111011111101100101000011100011110010100

531	120	00010010101101000100101100010000001101110100101100

688	124	00011011000100111000001011101000111100111010000101

608	135	01110110110010100111110011001000000101110110011101

650	138	11000100011010100001110111111011110011111010100001

680	134	00011110111001100010111001100100011111101001001001

528	82	10110001010010000010001110110000001101011000001100

597	123	00110011110010100111000001110000101111000011000101

547	126	01001100100100101101100100011100101010101110010001

635	135	11011111001011110110010110000000000010010010100110

737	149	01010101110111010110000111011110001100011001111111

751	119	10011011010100101010011111011000101010100010001110

641	146	00100111001100100101001110101010111110011000100001

571	132	00000010101001101001100010001111101111110100101001

683	112	10001110000001000110000111010110110100100100010110

764	146	00000110100110010001000111111101111001001111011110

584	118	00001010110100010010110010001111001010101100100001

498	93	10010010100001000010101010101100110100110001001000

672	139	10010111100101101111101010000110101100101100110000

782	141	00100010010001011101101101011111111101011111001100

582	120	01000011001110101001000000111110101011110010000101

638	167	00100101101111100001010011110101010111100100111010

690	138	10001111001010101111111000110000001010010101111010

603	85	10001100000100101010100001101100010010011110001101

724	138	00011111101100000110100110010101011001001111001110

617	119	00010001000011001010101101011011010111000100000101

644	130	11100001111000111100100011011110100110110011101100

681	134	10011011111100010011110101001101101000100000010111

704	162	01100111100101110000011011001110100111111011110100

692	152	11000101011101110101001101011100101110101010101101

672	117	00011001111000011110000111011110010001001101000101

551	127	10001100100011000101010000101001011101001100110010

683	135	11101000010001110010110110011110100110110100010101

562	106	00010001110110101110111001100110110001010001010000

515	109	00110010111100010011000101011100100100000001000011

679	148	10111111110101010000101001010101100110011011100010

715	157	00010111100110101111110110110111001010001101000001

607	135	11110110001000110100011000110100111100010000100011

839	155	10011000111111111111011110010010010001110010110011

622	131	00110000100010110001000010011100101111101111111101

663	136	01011111010011001101000100100110000110101110011010

605	135	00110101101001001111111001001000001111101011011010

510	84	10110000000000000111100111110101000000110000110101

597	117	01000100000010110111000011001101010100100110011111

697	139	01011111000100000010111001100101111100001110110100

683	144	01101010000110000101101100111111101100000111101000

683	153	11011001111111101110110110010000110101110011001000

603	127	01111001001001001011110001010100101000100111011111

910	156	10001101110101111010011111001010011011111110110100

629	131	01000011010111100011011010001110111100011011110000

466	109	01010000100011000110010001001100000110101100111110

672	130	01111100011001111001101101100110101100000000101010

670	133	11010110101101101000000000111010001100001101111101

728	161	01010111111110100010110110000011110101110110101100

706	123	10000101001100111100000000101111111011011011011101

508	122	11100101000001110100010100100001010010001011100010

598	142	00100111010111001101100010011110101110100101000000
