Rucsac: Solutie Random n-10 k-10000

Solutii:
V	G	Solutie
98	19	0110010001

162	33	1001011011

88	25	1011010100

174	39	0111001011

190	37	1110001011

232	41	1111110011

78	10	1000111000

170	31	1100000111

89	13	1010110000

160	34	1111001001

115	17	1110100000

241	45	1111100111

126	30	0111000101

154	36	1110001110

87	24	1011011000

232	42	1110101111

145	24	1001110101

83	23	0010010110

107	16	1100110100

154	35	1111010010

79	11	1000110100

63	10	1100000000

59	17	0101011000

154	37	1101011110

183	30	1000101111

221	38	1101111011

180	34	1101010011

97	13	0001100001

117	29	0111000010

206	38	1010111111

160	23	1101100001

232	42	1110101111

127	27	0010001011

148	35	0011011011

219	37	1101101011

159	34	0111100110

202	35	1011100011

159	28	0010100111

195	39	1111111010

91	12	0000110101

110	27	0110011010

211	35	1100101111

134	18	1010100001

47	10	1000011000

177	34	0011101011

95	20	1000000110

194	39	1111100110

124	25	1100011010

121	21	1100000101

70	14	0010010001

116	28	1001010110

140	24	0110110101

139	26	0110101010

63	24	0011011100

115	27	0101001101

110	16	0100110010

101	17	0010100010

51	19	0011000100

142	28	1110000101

63	12	0010100100

113	23	1001011001

107	23	0110000101

192	38	1110011011

91	27	0001011110

120	24	0011100010

207	40	0111111011

209	33	1101100011

177	33	1110110110

113	11	1000100001

97	13	0001100001

73	17	0001111100

154	22	1100110101

181	32	1101101101

117	26	0111010001

146	33	1110010110

206	40	0111100111

140	22	0000110111

117	23	0010000011

98	22	0110000010

155	28	1001111101

143	31	1110001010

106	15	1100111000

171	35	1011000011

132	29	0011111010

134	26	1101101100

97	21	1000010110

117	16	1000110010

50	7	0001100000

117	29	0111000010

150	26	0000111111

21	9	0000001100

188	39	0011101111

72	20	0000011110

163	36	1111010101

142	28	0110110110

122	29	0111111100

157	39	0011001111

162	33	1001011011

138	21	0000100111

192	38	1110011011

173	40	1111011101

130	28	0011101010

77	10	1000100100

129	17	0000110011

115	17	1110100000

95	16	1001101000

147	35	0011000111

157	39	0011001111

155	33	1111101100

164	37	0101001111

102	30	0011010110

180	34	1101010011

147	39	1011011110

117	20	1100111100

129	23	0101110010

59	11	0000011001

175	44	1111011110

162	32	1010001011

168	27	0100110111

72	22	0110011100

181	32	1101101101

100	25	0100011110

183	33	1101111101

130	29	0010010111

152	29	1001010011

135	30	1100011110

53	20	0011010100

148	27	1010111010

154	33	1110011101

94	16	1000011001

58	15	1000011100

204	38	1001111111

139	29	0011101101

49	12	0110000000

119	32	0101011110

193	32	1010101011

205	39	0111101011

194	45	1011011111

98	17	0000010011

142	22	1001101001

72	20	0000011110

148	35	0011011011

82	11	0000110010

162	32	1010001011

124	28	1001011101

153	27	1001101101

141	33	0011101110

52	9	0000101100

177	34	0011101011

100	26	0011010101

169	38	0111101110

178	31	0100111111

154	35	1111010010

96	22	0101000010

110	22	0001100110

81	25	0111010100

222	38	1110100111

173	28	1110100101

65	17	1001000100

193	32	1010101011

155	25	1100111010

108	12	0100110001

158	30	0111111001

152	34	1111000010

133	28	1101010010

190	40	0011111111

223	44	1011101111

178	29	0110110011

166	34	1011100110

98	17	0000010011

124	33	1111001100

141	33	0011101110

136	22	1010100010

128	28	0010000111

87	22	0001001101

57	10	0000001001

77	12	0100010001

78	10	1000111000

85	12	1001100000

139	27	0101111010

114	24	1001010101

51	15	0100011100

122	25	0011110010

113	11	1000100001

142	28	1110000101

129	24	0100101110

166	36	0111010011

103	18	0010110010

70	19	0000001110

56	12	1010000000

105	21	1000011101

106	20	0000001011

110	33	0011001110

187	33	0110100111

134	20	1000101101

141	25	1000001011

155	27	1010101101

171	39	1111001101

192	27	1100110011

171	31	1100011011

98	17	1010100100

75	21	1001001100

181	28	1001100011

57	10	0000001001

114	23	0010110110

107	25	1000011110

115	29	1111011000

139	23	0110111001

105	26	1110001100

97	16	1010101000

119	17	0100110101

191	39	1101010111

159	29	0001110111

68	6	1000110000

110	24	0111100100

183	31	1111110001

87	19	0100001010

90	16	0110101000

115	17	1110100000

94	19	1000001010

101	20	0111110000

138	32	0010001111

99	21	0101101100

157	30	0111100101

197	38	0101111111

79	22	1010011100

152	36	1101001110

135	26	0100000111

109	22	0000010111

120	21	0011110001

124	31	1001001110

134	22	1001100010

183	33	1101111101

112	34	0011011110

77	20	1011010000

76	9	1000101000

89	23	0001011101

70	19	0000001110

13	6	0000010100

96	20	0100001101

157	34	1111111100

171	39	1111001101

206	38	1010111111

143	17	1100110001

145	21	1100110010

153	25	1011100001

156	34	0101010111

114	21	1100010010

163	36	1111010101

189	38	1101000111

174	31	1110101010

124	31	1001001110

128	29	0001010111

96	22	0101000010

154	36	1110001110

138	21	0000100111

178	33	1101000011

113	22	0010111010

86	18	1110010000

132	18	1001100001

149	28	1010110110

147	39	1011011110

138	31	0011010011

96	17	1001100100

158	34	0110010111

137	27	0100010111

84	18	1101010000

49	10	0000000010

100	18	1010110100

168	38	0110011111

96	22	1110011000

91	12	0000110101

129	17	0000110011

206	40	0111100111

137	27	0100010111

119	32	0101011110

115	12	1000110001

166	26	0100100111

77	20	1011010000

86	24	1011000100

72	20	0000011110

98	29	1011011100

177	33	1110110110

123	15	1000101001

160	32	1001001011

119	28	0110011101

78	10	1000111000

148	29	0111100010

108	23	0110011001

134	25	0100001011

75	21	1001001100

84	15	1000000010

127	27	0010001011

117	28	0101011101

172	28	1101111001

60	12	0000010101

112	17	1100010001

72	22	0110011100

185	31	1000111111

109	23	0111101000

76	17	0001001001

105	23	0101000101

122	24	1100001010

23	10	0000011100

39	10	0100000100

87	16	0100011001

113	17	1101100000

123	21	1101101000

147	28	1001110110

114	23	1010000101

19	7	0001000000

109	27	0110000110

94	22	1101011000

103	18	0010110010

141	16	1100100001

79	16	0100010010

19	7	0001000000

101	21	0110101100

91	12	0000110101

62	12	0001111000

203	43	1110011111

59	17	0101011000

110	33	0011001110

124	27	0010111110

148	25	0000101111

157	30	1011110010

171	33	0010111111

136	23	0101100101

122	21	1100011001

167	26	0100111011

195	35	0111100011

99	21	0101101100

92	21	1101001000

94	21	1110001000

143	26	1000011011

219	37	1101101011

193	35	1111111001

103	22	1001000010

138	33	0001011111

126	30	0111000101

32	13	0001010100

152	36	1101001110

183	40	1011011011

64	16	1001001000

178	33	1101000011

148	31	0101101110

70	10	0100100100

116	28	1001010110

80	10	0000100010

166	36	0111010011

143	34	1011001101

127	28	1011101100

77	12	0100010001

87	14	1000101100

178	31	0100111111

109	27	0110000110

126	22	1110100100

57	16	0101001000

134	18	1010100001

183	36	1101101110

107	27	0101000110

95	16	1001101000

121	21	1100000101

103	22	1001000010

67	17	1010000100

144	32	1110000110

119	25	1011110100

172	25	1000101011

91	12	0000110101

182	40	1011000111

171	37	1001001111

54	12	1001000000

61	23	0011001100

241	45	1111100111

49	7	0000010001

133	30	0011110110

156	33	0110000111

47	6	0000000001

91	15	0000100110

106	19	1011100000

180	33	1110000011

112	23	0001110110

127	18	0110100001

127	19	0101110001

81	18	0011101000

132	29	0011111010

106	21	1001101100

138	23	0110100101

60	11	0001101000

165	34	1010010111

99	21	0101101100

127	18	0110100001

148	27	1010111010

86	20	1100011100

114	23	1010000101

107	23	0110000101

127	28	1011101100

178	31	0100111111

21	7	0010000000

168	27	0100110111

153	27	1001101101

174	28	1110111001

107	23	1010010010

86	24	1011000100

183	31	1111110001

180	35	1100001111

152	21	1100100101

166	31	1011110101

204	37	1010101111

121	32	0110011110

61	15	0000011010

95	23	1101010100

65	17	1001000100

158	33	0111101010

87	14	1000101100

144	33	1101010110

121	21	0100110110

148	31	0101101110

109	27	0110000110

160	34	1111001001

127	22	1110111000

154	33	1110011101

101	19	0000101110

195	33	1010111011

98	24	0100001110

112	22	0010100110

56	14	1000001100

101	22	0101111100

109	24	0110010101

234	43	1110111111

184	41	1011010111

139	26	0110101010

185	36	1110101110

181	28	1001100011

159	32	1010111110

177	33	1110110110

30	12	0001000100

23	10	0000011100

77	10	1000100100

189	34	0110110111

54	10	0000111100

136	23	1001110010

173	28	1110100101

104	22	0101001001

80	24	0111011000

122	24	1100001010

162	27	1101100010

117	16	1000110010

114	27	1001000110

148	24	0001110011

194	34	1001110111

157	34	1111111100

152	29	1001010011

32	13	0001010100

119	31	0110001110

152	36	1101001110

113	26	1001001010

141	25	1000001011

42	15	0011010000

83	19	0011111000

87	22	0001001101

166	28	1110110010

91	25	0011010010

131	25	0100111110

191	38	1110000111

158	27	0010101011

136	34	0111001101

104	22	0101001001

115	18	1101110000

191	39	1101010111

134	19	1001110001

159	32	1010111110

87	22	0001001101

183	31	1111110001

169	30	1100001011

117	27	1010011010

117	20	1100111100

60	15	0000000110

106	21	1001101100

148	24	0001110011

182	36	1100011111

73	15	0011110000

78	23	0111001000

127	19	0101110001

91	15	0000100110

153	27	1001101101

77	12	0100010001

61	23	0011001100

117	16	0100100101

84	17	1110000000

176	38	1011101110

82	17	1101000000

139	29	0011101101

108	18	0001100101

195	33	1010111011

78	18	0001011001

142	32	1101000110

167	26	0100111011

129	19	0110110001

142	32	1101000110

224	39	1110110111

73	16	0010101100

80	10	0000100010

138	21	0000100111

153	24	1100101010

116	24	1010010101

137	35	1011010110

94	19	1000001010

126	30	1011010010

94	22	1101011000

103	20	1000001101

138	33	0001011111

78	18	0001011001

119	32	0101011110

80	10	0000100010

183	31	1111110001

138	21	0000100111

110	22	0001100110

104	22	0101001001

172	27	1110101001

191	34	1111101001

158	27	0010101011

173	37	1010001111

154	31	1000011111

109	21	0001101010

117	27	1010011010

232	43	1101111111

122	26	0010101110

170	31	1100000111

68	15	0000001101

136	26	0100011011

93	22	1101000100

179	35	0011111011

173	43	1111001110

181	30	1111100001

117	20	1100111100

150	28	0110111101

134	24	1111100000

118	16	0100111001

123	15	1000101001

215	41	1011110111

145	35	1011011101

42	5	0000100100

85	23	1011001000

35	5	1000000000

52	19	0011011000

47	12	0101000000

110	30	0011011101

136	26	1110101100

89	26	0001001110

85	12	1001100000

89	17	0101100100

98	23	0101010010

162	23	1110100001

136	26	1110101100

108	21	0000011011

148	24	0001110011

120	24	0011100010

171	31	1100011011

221	37	1110101011

87	16	0100011001

127	16	0000100011

166	31	1011110101

77	18	0001000101

128	34	0111000110

118	16	0100111001

29	11	0001001000

185	31	1000111111

164	27	1110100010

49	12	0110000000

145	29	1111100100

100	29	0011000110

119	26	0000011111

134	24	1111100000

108	15	0100100010

199	42	1101001111

113	17	1101100000

62	16	0000010110

138	23	1010110010

94	19	1000001010

83	23	0010010110

136	34	1011011010

94	22	1101011000

212	46	1111010111

125	16	1000111001

126	30	0111000101

56	12	1010000000

128	31	0111010101

116	24	1010010101

51	19	0011000100

115	23	0001000011

111	21	0010101010

183	28	1010100011

145	27	1001100110

154	33	0101000111

183	36	1101101110

225	45	1011111111

129	34	0111011010

116	15	0100101001

87	12	1010100000

65	17	1001000100

108	21	1010101100

113	22	1010001001

145	24	1001110101

115	19	1100101100

173	26	1000100111

187	37	1110111110

138	35	0111011101

63	10	1100000000

129	28	0010011011

95	23	1101010100

124	29	1011000010

128	24	0011101001

141	33	0011101110

129	24	0100101110

128	24	0011101001

59	16	0110001000

94	18	0101000001

134	26	1101101100

137	26	0101101010

169	32	0010101111

80	12	0110100000

150	28	0110111101

214	40	1011111011

69	9	0100101000

87	24	1011011000

70	16	0000011101

138	32	0010001111

78	18	0001011001

128	29	0001010111

148	28	0101111101

162	25	1100101101

138	38	0111001110

97	24	0011001001

61	6	0100110000

179	35	0011111011

202	35	1011100011

150	32	1101001101

193	39	1110010111

32	12	0010000100

0	0	0000000000

154	22	1100110101

122	27	1001001101

129	28	0010011011

147	28	1001110110

60	15	0000000110

164	22	1000110011

120	22	0010101101

84	12	1000010001

234	43	1110111111

126	22	0100010011

144	32	1110000110

144	29	1110010101

87	24	1011011000

169	31	0011110011

56	12	1010000000

178	31	0100111111

161	27	1100010011

118	16	0100111001

129	28	0010011011

107	24	0101010101

129	28	0010011011

180	35	1100001111

35	5	1000000000

225	45	1011111111

114	27	1001000110

60	11	0001101000

53	20	0011010100

82	17	1101000000

165	25	0100101011

63	24	0011011100

223	38	1110111011

159	28	0010100111

72	18	0010010010

202	31	1100111011

138	24	0101110101

88	17	0100010101

108	15	0100100010

139	21	0000111011

144	29	1110010101

103	20	0000111110

42	17	0001011100

30	12	0001000100

49	13	0101010000

173	36	1011010011

161	27	1100010011

134	25	0100001011

206	38	1010111111

77	18	0001000101

223	38	1110111011

98	21	0100011101

157	22	0100110011

88	20	0100000110

47	12	0101000000

65	11	1100010000

91	12	0000110101

81	25	0111010100

84	17	1110000000

52	8	0001110000

175	29	1110110101

150	28	0110111101

80	24	0111011000

94	10	1100100000

87	14	1000101100

73	14	1100001000

65	13	0010110100

61	23	0011001100

2	1	0000010000

70	17	0010000010

70	19	0000001110

126	28	1010011101

173	32	1101100110

171	39	1111001101

167	34	1011111010

103	18	0010110010

89	26	0001001110

124	33	1111001100

119	31	0110001110

108	23	0110011001

81	19	0010010101

159	32	1010111110

124	31	1001001110

155	25	1100111010

220	49	1111001111

92	23	0011101100

145	21	1100110010

175	44	1111011110

183	40	1011011011

89	17	0101100100

177	33	1110110110

222	50	1111011111

187	37	1110111110

139	26	0110101010

209	44	1111001011

107	27	0101000110

150	26	0000111111

165	25	0100101011

181	39	1011001011

172	28	1101111001

131	23	0110110010

188	37	1101001011

115	17	1110100000

141	33	0011101110

136	21	1000111101

157	28	0001100111

95	20	1000000110

145	32	1110011010

116	24	1010010101

172	25	1000101011

162	23	1110100001

169	30	1100001011

147	35	0011000111

154	22	1100110101

129	19	0110110001

162	32	1010001011

183	28	1010100011

119	24	0010010011

117	27	1010011010

115	23	0001000011

74	15	1100000100

72	20	0000011110

181	28	1001100011

133	30	1011000101

131	23	1110000001

191	39	1101010111

96	11	1100110000

97	23	1110010100

129	23	1101000001

124	16	1000100101

175	44	1111011110

149	36	0011010111

115	23	1010011001

95	17	1000010101

164	29	1100101110

107	23	0110000101

137	26	0101101010

19	7	0001000000

221	37	1110101011

155	21	0100100011

91	12	0000110101

167	34	1011111010

87	20	0011000001

126	17	1000110101

65	11	1100010000

70	22	0101011100

129	25	0011100101

107	27	1110011100

125	18	0101100001

137	35	1011010110

109	24	0110010101

41	4	0000101000

126	22	0100010011

126	17	1000110101

189	38	1101000111

129	21	0100111101

115	19	1100101100

73	17	0001111100

183	31	1111110001

127	30	0111011001

174	31	1110101010

87	12	1010100000

181	30	1111100001

158	33	0111101010

107	27	1110011100

145	30	0100001111

109	27	0110000110

62	12	0001111000

115	23	1010011001

87	12	1010100000

118	16	0100111001

103	24	1111000000

145	29	1111100100

148	25	0000101111

19	7	0001000000

118	20	0011100001

222	39	1101110111

101	18	0001110010

173	26	1000100111

99	28	0011001010

105	23	0101000101

126	22	1110100100

107	16	1100110100

98	18	1001110100

145	29	1111100100

162	21	1000100011

91	29	0111011100

134	33	1011001010

124	16	1000100101

165	34	1010010111

193	38	1111101010

123	21	1101101000

128	28	0010000111

107	27	1110011100

90	16	0110101000

146	23	0001100011

186	33	0101111011

98	17	0000010011

183	31	1111110001

185	31	1000111111

129	29	1011111100

114	23	0010110110

183	33	1101111101

97	21	1000010110

126	32	1001011110

160	32	1001001011

138	27	0101100110

138	21	0000100111

65	11	1100010000

145	29	1111100100

147	39	1011011110

124	27	0010111110

94	10	1100100000

172	25	1000101011

87	16	0100011001

208	41	0111110111

188	39	0011101111

161	29	0010110111

130	25	0011111001

140	27	0110100110

119	26	0000011111

161	33	1001000111

143	20	1100100010

129	23	0101110010

224	39	1110110111

145	21	1100110010

119	32	0101011110

59	16	0110001000

167	26	0100111011

166	31	1011110101

123	25	1100000110

195	33	1010111011

129	24	0100101110

108	29	0011001101

86	24	1011000100

127	28	0001011011

140	24	0110110101

169	38	0111101110

56	13	1001010000

119	32	0101011110

153	21	1100111001

193	39	1110010111

138	31	0011010011

56	12	1010000000

109	18	0001111001

115	19	1100101100

153	24	1100101010

185	33	1110111101

117	20	1100111100

205	39	0111101011

100	26	0011010101

196	34	1010110111

152	32	1110001101

157	30	1011110010

126	20	1000100110

161	35	0111110110

224	39	1110110111

126	23	1101110100

178	29	0110110011

123	22	1100010101

114	23	1010000101

201	43	1101011111

49	14	0100001100

197	37	0110101111

56	12	1010000000

63	10	1100000000

47	6	0000000001

88	17	0100010101

143	32	1101011010

10	4	0000001000

126	17	1000110101

101	29	0011011010

49	13	0101010000

100	29	0011000110

204	38	1001111111

92	15	0000111010

234	43	1110111111

122	27	1001001101

127	18	0110100001

58	17	0101000100

83	19	0011111000

179	35	0011111011

87	24	1011011000

117	25	0000001111

92	21	1101001000

176	38	1011101110

115	26	1010001010

37	6	1000010000

146	29	1111111000

183	40	1011011011

185	44	0111001111

19	7	0001000000

127	28	1011101100

94	16	1000011001

70	10	0100100100

137	23	0101111001

126	17	1000110101

92	15	0000111010

159	32	1010111110

193	39	1110010111

108	21	1010101100

119	30	0111010010

103	18	1010000001

113	17	1101100000

91	25	0011010010

110	18	0010100101

96	19	0101010001

183	28	1010100011

162	32	1010001011

145	23	1010100101

191	38	1110000111

92	15	1000001001

82	11	1000000001

128	21	1000110110

66	17	1001011000

87	24	1011011000

179	35	0011111011

89	28	0111001100

110	33	0011001110

109	28	0101010110

164	22	1000110011

242	45	1111111011

101	14	0010110001

89	15	1000111100

80	12	0110100000

103	20	1000001101

158	33	0111101010

138	31	0011010011

64	16	1001001000

145	38	1011001110

101	18	0001110010

115	15	1000100010

183	28	1010100011

87	16	0100011001

38	9	0100001000

106	19	1011100000

232	42	1110101111

2	1	0000010000

186	33	0101111011

113	11	1000100001

150	28	1001000011

124	31	1001001110

104	14	1100101000

91	27	0001011110

129	25	0011100101

60	11	0001101000

122	27	0001111110

120	22	0010101101

148	24	0001110011

156	37	1110011110

106	20	0000001011

105	23	0101000101

84	12	1000010001

161	33	1001000111

150	30	1111000001

172	31	1101101010

119	31	0110001110

110	16	1100000001

110	33	0011001110

134	20	1000101101

134	22	1001100010

106	26	0101001010

57	10	0000001001

90	14	0000101010

105	26	1110001100

126	34	1111011100

137	22	0110101001

101	16	0000111101

173	38	1001011111

101	17	0010100010

206	38	1010111111

154	37	1101011110

185	33	0101100111

110	22	0001100110
